UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
NiwanTimes,@NiwanTimesInd,2023-01-25T11:23:50.000Z,"NiwanTimes
@NiwanTimesInd
·
25 Jan","DPR will be prepared on the basis of survey report and then administrative decision will be taken regarding displacement.

#Joshimath #uttarakhandnews
@pushkardhami
 #JoshimathIsSinking
40",,,,,[],https://twitter.com/NiwanTimesInd/status/1618208015739662336,ORG,,"{'neg': 0.0, 'neu': 0.924, 'pos': 0.076, 'compound': 0.2263}",0.2263,pos
NiwanTimes,@NiwanTimesInd,2023-01-25T11:23:49.000Z,"NiwanTimes
@NiwanTimesInd
·
25 Jan","#Uttarakhand- Disaster Management Secretary Ranjit Kumar Sinha said-
The earthquake has not had any effect on Uttarakhand, it has also not affected the cracks of Joshimath.

#Joshimath #uttarakhandnews
@pushkardhami
 #JoshimathIsSinking
1
1
50",,1,,1,['https://pbs.twimg.com/media/FnUHg8laUAYqJlp?format=png&name=small'],https://twitter.com/NiwanTimesInd/status/1618208011276922881,ORG,,"{'neg': 0.119, 'neu': 0.84, 'pos': 0.042, 'compound': -0.5656}",-0.5656,neg
public news,@janslives,2023-01-25T11:17:45.000Z,"public news
@janslives
,
Jan 25","'957 members of 286 families were displaced'
Rs 3 crore 77 lakh given to 307 families - Ranjit Sinha
Eight institutions submitted their interim report to NDA - Ranjit Sinha
@MygovU
 @pushkardhami
 #Joshimath #JoshimathIsSinking
@Lko_VivekSharma
 @avanindra43
 @parvezhamdj
 @gyanu999
3
3
52",,,3,3,[],https://twitter.com/janslives/status/1618206483690442754,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Vision2020,@newsvision2020,2023-01-25T09:29:49.000Z,"Vision2020
@newsvision2020
·
25 Jan","Breaking: Rahul Gandhi worried over Joshimath issue, will visit Jyotirmath soon. http://vision2020news.com/?p=124920 via
@Vision
 2020 News
@INCUttarakhand
 #RahulGandhi #worried #issue #Joshimath #visit #soon #news #uttarakhandnews #Uttarakhand
vision2020news.com
Breaking: Rahul Gandhi worried over Joshimath issue, will visit Jyotirmath soon. Vision 2020 News
Dehradun – During the Bharat Jodo Yatra, Rahul Gandhi raised the issue of Joshimath in Jammu and Kashmir last day. During this, a delegation of State Congress under the leadership of in-charge Devendra Yadav met Rahul Gandhi.
43",,,,,[],https://twitter.com/newsvision2020/status/1618179322753486848,ORG,,"{'neg': 0.055, 'neu': 0.92, 'pos': 0.025, 'compound': -0.34}",-0.34,neg
Janta TV,@jantatv_news,2023-01-25T09:09:21.000Z,"Janta TV
@Janatatva_News
,
25 Jan","I am repeatedly saying that 70% of common life is normal in #Joshimath. We are engaged in preparations for the Chardham Yatra. There is not as much problem anywhere as it is being projected: Chief Minister of Uttarakhand
@pushkardhami
1
61",,,,1,['https://pbs.twimg.com/media/FnTowUdaYAEf3HF?format=jpg&name=360x360'],https://twitter.com/jantatv_news/status/1618174172659879936,ORG,,"{'neg': 0.0, 'neu': 0.882, 'pos': 0.118, 'compound': 0.607}",0.607,pos
SunjayJK✾DIVERSITY,@SunjayJK,2023-01-25T08:24:29.000Z,"SunjayJK✾DIVERSITY
@SunjayJK
·
Jan. 25","Replying to 
@_sabanaqvi
#BBCDocumentary

WHO or WHAT exactly told you R are 'smart'?
@shaziailmi
? 
@AMISHDEVGAN
? 
@RubikaLiyaquat
?
#Demonetisation? #DiyaJalao?#Joshimath?
57",,,,,[],https://twitter.com/SunjayJK/status/1618162879571845120,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
ETVBharat Uttarakhand,@ETVBharatUK,2023-01-25T08:14:10.000Z,"Netvabharat Uttarakhand
@etbhartuk
,
25 Jan","CM Dhami on joshimath: The problem is not as serious as it is being told, the situation is 70 percent normal
@pushkardhami
 @ukcmo
 #Joshimath #JoshimathIsSinking
etvbharat.com
CM Dhami on Joshimath, the problem is not as serious as it is being told, the situation is 70 percent normal
CM Dhami said that confusion is being spread about Joshimath. He said that 70 percent people in Joshimath are leading a normal life. Relief and rescue operations are being carried out wherever landslides have occurred in Joshimath.
1
1
147",,1,,1,[],https://twitter.com/ETVBharatUK/status/1618160285684228097,GPE,,"{'neg': 0.081, 'neu': 0.824, 'pos': 0.095, 'compound': 0.0629}",0.0629,pos
CSEINDIA,@CSEINDIA,2023-01-25T05:52:49.000Z,"CHEINDIA
@CSEINDIA
·
25 Jan","What has the current tragedy of the sinking of the hill town of #Joshimath  in India got to do with the poverty reduction discourse of economists? 
@DepinderKapur
 explains.
downtoearth.org.in
Of Joshimath and Martin Ravallion: The sinking town shows all that is flawed in our poverty...
Sustainable development is no longer a buzzword; it now questions the neoliberal economic development model, whose impacts are staring us in the face  
1
284",,,,1,['https://pbs.twimg.com/card_img/1622449617471434753/H6L6CVI8?format=jpg&name=small'],https://twitter.com/CSEINDIA/status/1618124713104142336,,,"{'neg': 0.132, 'neu': 0.868, 'pos': 0.0, 'compound': -0.872}",-0.872,neg
Samprabhu Bharat News,@samprabhubharat,2023-01-25T05:43:54.000Z,"Samprabhu Bharat News
@samprabhubharat
·
25 Jan","Joshimath – Hundreds of people lost their roofs due to landslides, homeless people are demanding from the government, they are demanding to settle in a safe place.

#joshimath
1
7",,,,1,[],https://twitter.com/samprabhubharat/status/1618122467490557953,GPE,,"{'neg': 0.197, 'neu': 0.71, 'pos': 0.094, 'compound': -0.296}",-0.296,neg
News voice,@khabarvani,2023-01-25T05:40:48.000Z,"News voice
@khabarvani
·
25 Jan","#Joshimath - Hundreds of people lost their roofs due to landslides, homeless people are demanding from the government, demanding to settle in a safe place.
40",,,,,[],https://twitter.com/khabarvani/status/1618121686880243714,,,"{'neg': 0.21, 'neu': 0.69, 'pos': 0.1, 'compound': -0.296}",-0.296,neg
thehillnews.in,@thehill_news,2023-01-25T05:32:53.000Z,"thehillnews.in
@thehill_news
·
25 Jan","#joshimath: Increased risk of landslide on Oli ropeway, cracks in some hotels near main building
thehillnews.in
#joshimath: Increased risk of landslide on Oli ropeway, cracks in some hotels near main building
Joshimath. The existence of Auli Ropeway located in the tourist destination Auli is under threat due to landslides. Landslide is happening around the main operation building of this ropeway. Although the buildings and towers of the ropeway are still...
1
45",,,,1,[],https://twitter.com/thehill_news/status/1618119694489210882,,,"{'neg': 0.098, 'neu': 0.848, 'pos': 0.054, 'compound': -0.5267}",-0.5267,neg
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-25T03:51:26.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
25 Jan","Cracks in houses in Tehri after Joshimath, people have to go out at night in panic
#Joshimath | #Uttarakhand
tv9hindi.com
Cracks in houses in Tehri after Joshimath, people have to go out at night in panic
Cracks are appearing in the houses of many villages in Narendra Nagar assembly of Tehri district. People are scared after these cracks. They say that the administration should pay attention to their problems in time, somewhere the condition here will also be in Joshimath...
6
312",,,,6,['https://pbs.twimg.com/card_img/1623178666015444993/EFd-5mYe?format=jpg&name=small'],https://twitter.com/TV9Bharatvarsh/status/1618094167707758593,ORG,,"{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.9118}",-0.9118,neg
Indian,@BrethrenIndia,2023-01-25T02:16:47.000Z,"Indian
@BrethrenIndia
·
25 Jan","Such a heartless comment.

This inhuman person is celebrating the death of a selfless Christian who was on his way to help people tragically trapped in #Joshimath
@TwitterSupport
 @elonmusk
 @TheDeshBhakt
 @Twitter
 @dhruv_rathee
 @zoo_bear
 @ashoswai
 @VOM_USA
 @persecutionnews
Ritu #सत्यसाधक
@RituRathaur
·
24 Jan
Jejus could not save this xtan!

Soul vulture tried to reach #Joshimath to feed on a tragedy
Seems he got punished by Narsingh Bhagwan, he died as his car fell into a gorge 
Aur karo convert..
1
7
4
181",,1,7,4,"['https://pbs.twimg.com/profile_images/1609860681284878336/bdsXnCNp_mini.jpg', 'https://pbs.twimg.com/media/FnOZmdVaMAAJD2B?format=jpg&name=900x900']",https://twitter.com/BrethrenIndia/status/1618070346804133892,NORP,,"{'neg': 0.309, 'neu': 0.616, 'pos': 0.075, 'compound': -0.9767}",-0.9767,neg
TV9 Bharatvarsh,@TV9Bharatvarsh,2023-01-25T02:16:15.000Z,"TV9 Bharatvarsh
@TV9Bharatvarsh
·
25 Jan","Joshimath: Badrinath National Highway cracks along with subsidence at many places, increased travel crisis
#joshimath
tv9hindi.com
Joshimath: Badrinath highway collapses along with cracks in many places, trouble on travel
Due to subsidence and cracks on the Badrinath National Highway in Joshimath at many places, there has been increased concern about the Badrinath Yatra starting after a few months.
4
6
313",,,4,6,['https://pbs.twimg.com/card_img/1623242563250688001/ozPwzNPF?format=jpg&name=small'],https://twitter.com/TV9Bharatvarsh/status/1618070213412687873,ORG,,"{'neg': 0.136, 'neu': 0.801, 'pos': 0.063, 'compound': -0.7003}",-0.7003,neg
Hindustan Times,@htTweets,2023-01-25T02:14:00.000Z,"Hindustan Times
@htTweets
·
25 Jan","The extensive damage to buildings and other structures in Uttarakhand’s #Joshimath is due to a gradual but accelerated landslide, and not because of land subsidence, a new analysis by an earth scientist has suggested.

(Reports 
@jayashreenandi
)
hindustantimes.com
Joshimath crisis is due to landslide, not subsidence: Experts
There are signs of both subsidence and sliding, according to geologists SP Sati and Navin Juyal, who visited Joshimath to document and investigate the crisis.
2
5
1,792",,,2,5,['https://pbs.twimg.com/card_img/1623133989090328577/qk4sW-Qd?format=jpg&name=small'],https://twitter.com/htTweets/status/1618069644618731520,ORG,,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.9371}",-0.9371,neg
All India Radio News,@airnewsalerts,2023-01-25T01:48:13.000Z,"All India Radio News
@airnewsalerts
·
25 Jan","#Uttarakhand Chief Minister 
@pushkardhami
 says relief and rescue operations are going on in disaster affected areas of #Joshimath. 

CM also says state government is doing whatever is required to deal with the situation. 8 major Institutes are engaged in survey work .

File Photo
5
11
2,045",,,5,11,['https://pbs.twimg.com/media/FnSDhy9aYAEbFam?format=jpg&name=small'],https://twitter.com/airnewsalerts/status/1618063156106137602,,,"{'neg': 0.106, 'neu': 0.725, 'pos': 0.169, 'compound': 0.5267}",0.5267,pos
Voters Union,@Union2Voters,2023-01-25T01:46:49.000Z,"Voters Union
@Union2Voters
·
25 Jan","Replying to 
@INCIndia
Save #Joshimath
56",,,,,[],https://twitter.com/Union2Voters/status/1618062804178849793,,,"{'neg': 0.0, 'neu': 0.61, 'pos': 0.39, 'compound': 0.4939}",0.4939,pos
India News | Bharat Samachar,@bstvlive,2023-01-25T01:38:04.000Z,"India News | Bharat Samachar
@bstvlive
,
Jan 25","Joshimath- The people of Joshimath are facing the crisis of landslide, Rahul Gandhi will come to Uttarakhand to know the agony of Joshimath, Rahul Gandhi will come on the request of Congress leaders of the state, Rahul Gandhi will come to Joshimath in the month of February.

#joshimath
3
5
69
1,936",,3,5,69,['https://pbs.twimg.com/media/FnSBc1eacAAC9x7?format=png&name=small'],https://twitter.com/bstvlive/status/1618060601963741184,GPE,,"{'neg': 0.126, 'neu': 0.874, 'pos': 0.0, 'compound': -0.7845}",-0.7845,neg
aditi#FreeBee,@aditidasnigam,2023-01-25T01:31:00.000Z,"Aditi #freebie
@Aditidashanigam
·
25 John","#Joshimath and #wrestlersprotest on the backburner, thanks to the shields of #JNUCampus and #BBCdocumentry!!

#GodiMedia
Has got enough fodder for now!
3
310",,,,3,[],https://twitter.com/aditidasnigam/status/1618058826523234304,,,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.5826}",0.5826,pos
newslaundry,@newslaundry,2023-01-26T14:30:00.000Z,"newslaundry
@newslaundry
·
26 Jan","Through our latest #NLSena series, The Hills Suffer: #Joshimath and Beyond, 
@hridayeshjoshi
 will audit Uttarakhand's infrastructure projects and explain why the state may have other disasters waiting to happen.

Support us by contributing to the project: http://newslaundry.com/sena?ref=social
1
2
1,284",,,1,2,['https://pbs.twimg.com/media/FmcTEbkagAIdq6t?format=jpg&name=small'],https://twitter.com/newslaundry/status/1618617254140051457,,,"{'neg': 0.158, 'neu': 0.781, 'pos': 0.06, 'compound': -0.6597}",-0.6597,neg
India.com,@indiacom,2023-01-26T13:58:50.000Z,"India.com
@indiacom
·
26 Jan","#Chardham 2023: Holy Portals Of #Badrinath  To Open On April 27; Cap On Pilgrims Likely Amid #Joshimath Crisis

#CharDhamYatra #BadrinathYatra
india.com
Chardham 2023: Holy Portals Of Badrinath To Open On April 27; Cap On Pilgrims Likely Amid Joshimath...
Char Dham Yatra 2023: The famous and sacred portals of Shri Badrinath Dham will open on April 27 (Thursday) and cap on pilgrims may be announced amid Joshimath crisis.
110",,,,,['https://pbs.twimg.com/card_img/1621159861093560322/GFQ85Iv_?format=jpg&name=small'],https://twitter.com/indiacom/status/1618609409659400196,,,"{'neg': 0.111, 'neu': 0.889, 'pos': 0.0, 'compound': -0.8481}",-0.8481,neg
Vibes of India,@vibesofindia_,2023-01-26T11:10:05.000Z,"Vibes of India
@vibesofindia_
·
26 Jan","Rahul Gandhi To Visit Joshimath After Final-Leg BJY Completion

#RahulGandhi #Joshimath #vibesofindia
vibesofindia.com
Rahul Gandhi To Visit Joshimath After Final-Leg BJY Completion
Congress leader Rahul Gandhi will visit Joshimath's disaster-stricken villages in Uttarakhand and connect with the locals next month.
1
102",,,,1,['https://pbs.twimg.com/card_img/1621346791751917571/Qapgipy_?format=jpg&name=small'],https://twitter.com/vibesofindia_/status/1618566941668675586,GPE,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Akhand Bharat Tv,@abt_live,2023-01-26T10:54:21.000Z,"Akhand Bharat Tv
@jabt_live
,
26 Jan","#Joshimath land subsidence: Demolition work halted due to heavy snowfall https://abtlive.com/2023/01/20/joshimath-land-subsidence-demolition-work-halted-due-to-heavy-snowfall/?utm_source=twitter&utm_medium=social&utm_campaign=ReviveOldPost… #uttarakhand #joshimathdemolitionwork #naturaldisasters #auli
abtlive.com
Joshimath land subsidence: Demolition work halted due to heavy snowfall - abtlive
Source Link The demolition of the structures declared unsafe after being affected by land subsidence in Joshimath has come to a halt due to heavy snowfall, which has added to the woes of the reside...
68",,,,,['https://pbs.twimg.com/card_img/1621145933554798592/4zAR5iXW?format=jpg&name=small'],https://twitter.com/abt_live/status/1618562985081077762,ORG,,"{'neg': 0.07, 'neu': 0.93, 'pos': 0.0, 'compound': -0.5423}",-0.5423,neg
Mantavya News,@mantavyanews,2023-01-26T10:32:21.000Z,"Mantavya News
@MantavyaNews
·
26 John","Uttarakhand/ Badrinath Dham will be opened on April 27, will a bypass be made between the cracks on the bridge-highway or will there be a pilgrimage from Joshimath?
#Mantavyanews #badrinathdham #opened #bypass #cracks #Joshimath
The following media includes potentially sensitive content. Change settings
View
71",,,,,[],https://twitter.com/mantavyanews/status/1618557445944774659,ORG,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
The Times Of India,@timesofindia,2023-01-26T10:15:30.000Z,"The Times Of India
@timesofindia
·
26 Jan","Animal lovers flock to #Joshimath to tend to pets http://toi.in/Cf6v7a/a24gk  

#JoshimathIsSinking
2
30
8,672",,,2,30,"['https://pbs.twimg.com/media/FnYfV6laMAABh27?format=png&name=small', 'https://pbs.twimg.com/media/FnYfW1NaYAAynxa?format=png&name=small']",https://twitter.com/timesofindia/status/1618553205843009537,ORG,,"{'neg': 0.0, 'neu': 0.779, 'pos': 0.221, 'compound': 0.5267}",0.5267,pos
PTLB,@_PTLB,2023-01-26T07:07:02.000Z,"PTLB
@_PTLB
·
26 Jan","#ModiGovt: There is no #JoshimathCrisis and people are lying. Whatever is happening is happening due to natural causes and is the fault of #Joshimath itself as it is built upon a dangerous piece of land. Glad BJP did not use #COVID19 and #GlobalWarming as excuses. #DigitalIndia
4
2
59",,,4,2,['https://pbs.twimg.com/media/FnYWaAxWAAAR7lk?format=jpg&name=360x360'],https://twitter.com/_PTLB/status/1618505777198817281,,,"{'neg': 0.2, 'neu': 0.703, 'pos': 0.097, 'compound': -0.7096}",-0.7096,neg
thehillnews.in,@thehill_news,2023-01-26T07:01:29.000Z,"thehillnews.in
@thehill_news
·
26 Jan","#JOSHIMATH: Cracks up to 50 meters deep at 460 places in Joshimath, 30 percent of the affected area can collapse anytime
thehillnews.in
#JOSHIMATH: Cracks up to 50 meters deep at 460 places in Joshimath, the affected area can collapse anytime 30...
Dehradun. Sensational revelations have been revealed in the preliminary report of the central investigative agencies regarding the Joshimath landslide. A large part of Joshimath has become hollow. A huge amount of soil has been washed away with the water. So far...
1
62",,,,1,['https://pbs.twimg.com/card_img/1621117995279060994/BParnZGh?format=jpg&name=small'],https://twitter.com/thehill_news/status/1618504382869282818,,,"{'neg': 0.109, 'neu': 0.865, 'pos': 0.026, 'compound': -0.743}",-0.743,neg
newslaundry,@newslaundry,2023-01-26T05:00:31.000Z,"newslaundry
@newslaundry
·
26 Jan","#NLSena | Two geologists with years of experience studying #Joshimath told 
@hridayeshjoshi
 that the only option amidst the ongoing crisis is to remove the settlements in affected areas.
newslaundry.com
‘Just one option…remove settlements’: Geologists on Joshimath’s reality
4
8
2,423",,,4,8,[],https://twitter.com/newslaundry/status/1618473937704304644,,,"{'neg': 0.14, 'neu': 0.86, 'pos': 0.0, 'compound': -0.6908}",-0.6908,neg
Voters Union,@Union2Voters,2023-01-26T03:18:01.000Z,"Voters Union
@Union2Voters
·
26 Jan","Kya #Joshimath uttarakhand me hai???

Roj akhbar ke panne sarkari vigyapan se bhare rehte, lkn #Joshimath ki madad ke liye na to paise hain na jajba hai????
#Citizen
1
41",🥲,,,1,['https://pbs.twimg.com/media/FnXhpZqaMAUssO0?format=jpg&name=small'],https://twitter.com/Union2Voters/status/1618448145272430593,,,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
