UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender,scores,sentiment_score,overall_sentiment
Ananya Bhatnagar,@anany_b,2023-01-08T14:44:43.000Z,"Ananya Bhatnagar
@ananya_b
,
8 Jan","#Justin: Urgent mentioning of plea seeking to declare #JoshimathLandslide as national disaster likely tomorrow before Supreme Court

Plea filed by Jagatguru Shankaracharya Swami Avimukteshwaranand Saraswati to be mentioned before #CJI
@CNNnews18
 #JoshimathIsSinking
116",,,,,[],https://twitter.com/anany_b/status/1612097977992228866,PERSON,female,"{'neg': 0.104, 'neu': 0.759, 'pos': 0.137, 'compound': 0.0772}",0.0772,pos
Ranjana Singh Rathore,@ranjanasingh95,2023-01-08T14:11:25.000Z,"Ranjana Singh Rathore
@ranjanasingh95
·
8 Jan","The city kept crying, the government kept sleeping! #JoshimathIsSinking #JoshimathSubsidence #joshimathsinking #JoshimathLandslide #joshimath
1
7
37
1,206",,1,7,37,['https://pbs.twimg.com/ext_tw_video_thumb/1612088886699921409/pu/img/9Y_L_9w8tLkGboVv.jpg'],https://twitter.com/ranjanasingh95/status/1612089595885387776,PERSON,female,"{'neg': 0.195, 'neu': 0.805, 'pos': 0.0, 'compound': -0.5255}",-0.5255,neg
Rajalakshmi Joshi,@rajalakshmij,2023-01-08T13:20:22.000Z,"Rajalakshmi Joshi
@rajlaxmi's
,
8 Jan","The JoshiMath crisis wouldn't hv reached the dangerous situation today if only the Mishra Committee report wasn't ignored in 1976

This is an environmental disaster waiting to happen thanks to mindless ""development""

Read this thread to knw more 
#JoshimathIsSinking #Uttarakhand
STR Boy (Agenda Buster)
@Starboy2079
·
7 Jan
Joshimath (Thread)

In 1976, There was a Mishra committee report that clearly said that 

1. Joshimath is built on a fault plane (dotted line in left pic is fault plane and what is fault plane explained in right pic)
2. Joshimath is built on a landslide material

1/14
Show this thread
1
6
9
306",⭐,1,6,9,"['https://pbs.twimg.com/profile_images/1622970060775264256/o7nMOdQ1_mini.jpg', 'https://pbs.twimg.com/media/Fl2HDEPakAAH735?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl2HE9qaEAIbdhy?format=jpg&name=360x360']",https://twitter.com/rajalakshmij/status/1612076749441085440,PERSON,female,"{'neg': 0.205, 'neu': 0.729, 'pos': 0.066, 'compound': -0.9436}",-0.9436,neg
Odisha Bhaskar,@odishabhaskar,2023-01-08T13:20:18.000Z,"Odisha Bhaskar
@odishabhaskar
,
8 Jan","The Centre constitutes team of experts from seven organisations to study, and give recommendations on #Joshimath situation

#JoshimathIsSinking #JoshimathLandslide
146",,,,,['https://pbs.twimg.com/media/Fl8_J26XgAEepu6?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1612076733263482881,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Manisha Kunwar,@Manisha33111528,2023-01-08T09:48:26.000Z,"Manisha Kunwar
@Manisha33111528
·
8 Jan","#JoshimathIsSinking:- ""Nature has decided that enough is enough;""
Unplanned construction in the area has contributed to joshimath's subsidence.
#SaveJoshimath #Uttrakhand
34",,,,,[],https://twitter.com/Manisha33111528/status/1612023415417741312,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
jyoti punwani,@jyotipunwani,2023-01-08T08:48:05.000Z,"Jyoti Punwani
@jyotipoonvani
,
8 Jan","But all of them believe in tourism of ancient religious sites. What's the point. 
#JoshimathIsSinking
Anindya
@AninBanerjee
·
8 Jan
PMO to hold high level meeting on #Joshimath

Principal Secretary to PM Dr P K Mishra will hold the high level review with Cabinet Secretary & senior officials of GoI and members of the National Disaster Management Authority at PMO this afternoon.
#JoshimathIsSinking
113",,,,,['https://pbs.twimg.com/profile_images/1609592606199287810/rZ8kEYMR_mini.jpg'],https://twitter.com/jyotipunwani/status/1612008224991084544,PERSON,female,"{'neg': 0.088, 'neu': 0.889, 'pos': 0.023, 'compound': -0.7351}",-0.7351,neg
Shiwani Pandey,@pandey_shiwani,2023-01-08T07:37:02.000Z,"Shiwani Pandey
@pandey_shiwani
·
8 Jan","#SaveJoshimath #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #SaveJoshimath
@atulsati1
 @MinakshiKandwal
 @pushkardhami
 @satpalmaharaj
2
6
95",,,2,6,['https://pbs.twimg.com/media/Fl7wrJqakAAWLsE?format=jpg&name=small'],https://twitter.com/pandey_shiwani/status/1611990346493489159,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Santia Gora,@Santia_Gora,2023-01-08T07:13:32.000Z,"Santia Gora
@Santia_Gora
·
8 Jan","In 1976, #Mishracommittee had suggested that restriction should be laid on heavy construction work. Excerpts from the report-

#JoshimathIsSinking 
@CNBCTV18News
 @CNBCTV18Live
 @ShereenBhan
 @_prashantnair
15
19
12.5K",,,15,19,"['https://pbs.twimg.com/media/Fl7rPzjXgAgSQfs?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl7rQwWXgAcyycz?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl7rRmOWAAAA1ag?format=jpg&name=small', 'https://pbs.twimg.com/media/Fl7rShwX0AAbMko?format=jpg&name=small']",https://twitter.com/Santia_Gora/status/1611984433418227715,PERSON,female,"{'neg': 0.077, 'neu': 0.923, 'pos': 0.0, 'compound': -0.2732}",-0.2732,neg
Deeksha Negi,@NegiDeekshaa,2023-01-08T06:59:45.000Z,"Deeksha Negi
@Negideeksha
·
8 John","The Prime Minister’s office has called a high-level meeting today afternoon to discuss the developments taking place in Uttarakhand's Joshimath. District Officials of Joshimath will also be present at the meeting through video conference.

#JoshimathIsSinking
1
13
101
9,962",,1,13,101,[],https://twitter.com/NegiDeekshaa/status/1611980963134984195,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Neelam Rawat,@neelupahadimann,2023-01-08T06:48:50.000Z,"Neelam Rawat
@neelupahadimann
·
8 Jan","Development is necessary, but it is also necessary that development science should be done keeping in mind the environment/nature and human civilization, otherwise one day the whole world will have to suffer the consequences of blind development. #save_joshimath
#JoshimathIsSinking
5
9
369",,,5,9,[],https://twitter.com/neelupahadimann/status/1611978216432095232,PERSON,female,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.8519}",-0.8519,neg
Nidhi Jamwal,@JamwalNidhi,2023-01-08T06:48:31.000Z,"Nidhi Jamwal
@jamwalnidhi
,
8 Jan","WATCH 
@GaonConnection
's latest report on #Joshimath. More villages have reported deep cracks and land subsidence. 

#JoshimathIsSinking #JoshimathKoBachanaHai
Gaon Connection English
@GaonConnectionE
·
8 Jan
#Uttarakhand | Apart from #Joshimath, deep cracks have surfaced in some more villages in Uttarkashi & Chamoli dists, and land subsidence is being reported by local people who are living in fear. 
@GaonConnection's latest report on #joshimathsinking 

 https://bit.ly/3CsDzwj
3
11
1,007",🔗,,3,11,"['https://pbs.twimg.com/profile_images/1224648285262008320/Ek0RJWvH_mini.png', 'https://pbs.twimg.com/ext_tw_video_thumb/1611974033251368961/pu/img/ykYfWLQreuZ6Oluw.jpg']",https://twitter.com/JamwalNidhi/status/1611978138569043969,PERSON,female,"{'neg': 0.051, 'neu': 0.949, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
Shani Mishra | Shani Mishra,@mishra_shani,2023-01-09T19:00:53.000Z,"Shani Mishra | Shani Mishra
@mishra_shani
,
Jan 10","Cracks appeared at many places in the Shankaracharya Math of Joshimath, Shivling of Madhav Ashram was also broken.

#Joshimath #JoshimathIsSinking #Uttarakhand #JoshimathSubsidence
1
219",,,,1,"['https://pbs.twimg.com/media/FmDWxyvaAAAEcJi?format=jpg&name=small', 'https://pbs.twimg.com/media/FmDWydAakAEegeX?format=jpg&name=360x360']",https://twitter.com/mishra_shani/status/1612524832226410497,PERSON,female,"{'neg': 0.124, 'neu': 0.876, 'pos': 0.0, 'compound': -0.4767}",-0.4767,neg
Lata Sanatani,@_LataAga1,2023-01-10T23:46:00.000Z,"Lata Sanatani
@_Latag1
·
11 reported","Replying to 
@ravikarkara
 @AdityaRajKaul
  and 5 others
#JoshimathIsSinking
2
68",,,,2,[],https://twitter.com/_LataAga1/status/1612958968833544193,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Kanimozhi,@kanimozhi,2023-01-10T17:38:08.000Z,"Kanimozhi
@kanimozhi
·
10 Jan","Dear 
@nitin_gadkari
 ji, Surprised to see your silence on the devastating #Joshimath tragedy. You are responsible to save #JoshimathIsSinking by investing significantly for both rehabilitation & reconstruction. Did 4 Dham road project contribute to the devastation of #Joshimath?
1
4
10
784",,1,4,10,"['https://pbs.twimg.com/media/FmINbyKXkAIGE9h?format=jpg&name=small', 'https://pbs.twimg.com/media/FmINb_QWIAAvGao?format=jpg&name=small']",https://twitter.com/kanimozhi/status/1612866393409556497,PERSON,female,"{'neg': 0.219, 'neu': 0.59, 'pos': 0.19, 'compound': -0.5423}",-0.5423,neg
Anuradha Tanwar,@anuradhatanwar1,2023-01-10T17:02:41.000Z,"Anuradha Tanwar
@anurdhatanwar1
,
10 Jan","Is this silent roar of nature an indication of some big untoward incident?

oh lord protect

#Joshimath #JoshimathIsSinking
10
11
102
3,301",,10,11,102,"['https://pbs.twimg.com/media/FmIFUHhXkAgsXJp?format=jpg&name=small', 'https://pbs.twimg.com/media/FmIFUHeXkAoToKb?format=jpg&name=small']",https://twitter.com/anuradhatanwar1/status/1612857471869108224,PERSON,female,"{'neg': 0.0, 'neu': 0.89, 'pos': 0.11, 'compound': 0.3818}",0.3818,pos
Nikita,@Nikita02sharma,2023-01-10T15:04:59.000Z,"Nikita
@Nikita02sharma
·
10 Jan","Government ordered 500 families of Joshimath to vacate their houses

https://youtu.be/ViYeWJnztSM

#Joshimathcrisis #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #JoshimathEmergency
youtube.com
The government ordered 500 families to vacate Joshimath. Joshimath...
Uttarakhand's Joshimath is sinking after cracks appeared in houses, temples and hotels. Situated at an altitude of 1890 meters in the Garhwal Himalayas, the resi...
47",,,,,['https://pbs.twimg.com/card_img/1621314334029942784/JzyggbUK?format=jpg&name=240x240'],https://twitter.com/Nikita02sharma/status/1612827853124689928,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Odisha Bhaskar,@odishabhaskar,2023-01-10T11:20:58.000Z,"Odisha Bhaskar
@odishabhaskar
,
10 Jan","#JoshimathIsSinking : Hotel owners oppose ‘abrupt’ demolition move; insist on one-time settlement plan
#Joshimathcrisis #joshimathsinking #JoshimathSubsidence #JoshimathLandslide #JoshimathTragedy
1
82",,,,1,['https://pbs.twimg.com/media/FmG3F7yaMAAGHmd?format=jpg&name=small'],https://twitter.com/odishabhaskar/status/1612771475668471818,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
Akanksha Puri,@akanksha800,2023-01-10T10:23:18.000Z,"aspiration fulfilled
@akanksha800
,
10 Jan","It’s really sad to see what is happening in Joshimath.People are losing their Home their life…this is so heartbreaking ..!! 
Please 
Save #Joshimath #JoshimathIsSinking #Joshimathcrisis
4
17
221
12.4K",💔 ☹,4,17,221,[],https://twitter.com/akanksha800/status/1612756965943562240,PERSON,female,"{'neg': 0.266, 'neu': 0.587, 'pos': 0.147, 'compound': -0.6888}",-0.6888,neg
Yamini Tiwari,@YaminiT61025438,2023-01-10T09:25:25.000Z,"Yamini Tiwari
@YaminiT61025438
·
10 Jan","Image description
I urge GOI to provide people with proper compensation for the losses they are experiencing.....no one can understand the catastrophe they are going through 
#Joshimath #SaveJoshimath #JoshimathIsSinking #rehabilitation #Uttarakhand
2
2
187",,2,,2,['https://pbs.twimg.com/media/FmGbx18aUAM3jgF?format=jpg&name=small'],https://twitter.com/YaminiT61025438/status/1612742398203023361,PERSON,female,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.9042}",-0.9042,neg
Nandini K Oza,@OzaNandini,2023-01-10T09:23:13.000Z,"Nandini K Oza
@OzaNandini
·
10 Jan","Reminded of the save Himalaya campaign 6 months ago as #JoshimathIsSinking now. #josimath
youtube.com
No More Dirty Hydro Dams
Activist and Oral Historian Nandini Oza'ssupport message to the ongoing movement against hydropower dams in the tribal area of Himachal Pradesh.You too can s...
4
7
631",,,4,7,['https://pbs.twimg.com/card_img/1622929430027829248/lhKuscSx?format=jpg&name=240x240'],https://twitter.com/OzaNandini/status/1612741842583588864,PERSON,female,"{'neg': 0.111, 'neu': 0.823, 'pos': 0.066, 'compound': -0.2944}",-0.2944,neg
Divya Bhaskar,@Divya_Bhaskar,2023-01-10T09:00:32.000Z,"Divya Bhaskar
@Divya_Bhaskar
·
10 Jan","Expert said - No one can save Joshimath from collapsing: Due to tunnel, 6 crore liters of water flowed every day, the mountain became hollow - https://divya-b.in/81SeWrODswb
Download Divya Bhaskar App : http://divya-b.in/mKEP
#Uttarakhand | #Joshimath | #JoshimathIsSinking | #BhaskarExplainer
4
382",,,,4,['https://pbs.twimg.com/media/FmGAB79acAIuma3?format=jpg&name=small'],https://twitter.com/Divya_Bhaskar/status/1612736136052457472,PERSON,female,"{'neg': 0.114, 'neu': 0.803, 'pos': 0.083, 'compound': -0.0516}",-0.0516,neg
Anisha Pargal,@AnishaPargal,2023-01-10T08:47:10.000Z,"Anisha Pargal
@AnishaPargal
·
10 Jan","@PMOIndia
 @narendramodi
 @MygovU
 Let Joshimath be a wake-up call for all our eco sensitive hill stations. Can we stop uncontrolled development . #JoshimathIsSinking #HillStations
9",,,,,[],https://twitter.com/AnishaPargal/status/1612732770220142593,PERSON,female,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.4939}",-0.4939,neg
Garima Singh,@gforgarima,2023-01-10T07:27:14.000Z,"Garima Singh
In @gforgery
·
10 reports","#SupremeCourt refused to hear immediately on #Joshimath case, said it is not necessary to bring every case to us, it is the elected government for such matters

#JoshimathIsSinking
1
5
54
2,351",,1,5,54,[],https://twitter.com/gforgarima/status/1612712657420705792,PERSON,female,"{'neg': 0.07, 'neu': 0.895, 'pos': 0.035, 'compound': -0.2732}",-0.2732,neg
Odisha Reporter,@OdishaReporter,2023-01-10T07:21:26.000Z,"Odisha Reporter
@OdishaReporter
·
10 Jan","The city is destroyed, many houses including hotels will be demolished #JoshimathIsSinking #demolished #OdishaReporter
odishareporter.in
The city will be destroyed, many houses including hotels will be destroyed
1
102",,,,1,[],https://twitter.com/OdishaReporter/status/1612711195756335105,PERSON,female,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.8625}",-0.8625,neg
Pooja Yadav,@anchorpooja,2023-01-10T07:19:26.000Z,"Pooja Yadav
@anchorpooja
·
10 Jan","see you later
@Bharat24Liv
 

#JoshimathIsSinking #BabarAzam𓃵
Bharat 24 - Vision Of New India
@Bharat24Liv
,
Jan 10
Danger rift, Modi government in action
NDRF team deployed in worsening situation
Disaster on 603 families, relief in three phases
How much danger, how much fear...
How will Joshimath survive?
See 'have to answer'
1 pm @anchorpooja
with

#Bharat24Digital
9
242",,,,9,"['https://pbs.twimg.com/profile_images/1582775632366559234/rvYDDt6D_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1612708209072144385/pu/img/_ZVq0gcyXoWG0_SH.jpg']",https://twitter.com/anchorpooja/status/1612710693530398720,PERSON,female,"{'neg': 0.207, 'neu': 0.716, 'pos': 0.076, 'compound': -0.8689}",-0.8689,neg
Divya Bhaskar,@Divya_Bhaskar,2023-01-10T06:57:35.000Z,"Divya Bhaskar
@Divya_Bhaskar
·
10 Jan","Ground report: Joshimath is slipping a cm every year, warned 46 years ago, houses built by people with loans collapsed
#Uttarakhand | #Joshimath | #JoshimathIsSinking | #BhaskarGroundReport
divyabhaskar.co.in
Joshimath is slipping a cm every year: warned 46 years ago, people built houses with loans...
'Suddenly at night the house was shaking, the whole house was tilting. Big cracks appeared on the walls. I am afraid to stand in my own house. There is a sound of water flowing from under the house. us...
1
263",,,,1,[],https://twitter.com/Divya_Bhaskar/status/1612705194684420096,PERSON,female,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.7184}",-0.7184,neg
Renu saklani,@RenukaSaklani,2023-01-14T16:50:18.000Z,"Renu Sakleni
@Renukasakalani
·
14 John","Joshimath Sinking: Landslide scope increased, cracks in 22 more houses, two hotels skewed, owners vacated

https://amarujala.com/photo-gallery/dehradun/joshimath-landslide-risk-increased-two-more-hotels-started-being-built-diagonally-owners-vacated-uttarakhand-2023-01-14…

#uttarakhandnews #dehradunnews
@AmarUjalaNews
 #Joshimathcrisis #JoshimathIsSinking #joshimathsinking
@OfficeofDhami
 #JoshimathEmergency
amarujala.com
Joshimath Sinking: Landslide widened, cracks in 22 more houses, two hotels skewed, owners...
The danger of landslide in Joshimath has not averted yet. Gradually other hotels are also coming under its purview.
3
110",,,,3,['https://pbs.twimg.com/card_img/1621985551397294080/OR476L7O?format=jpg&name=small'],https://twitter.com/RenukaSaklani/status/1614303906041036801,PERSON,female,"{'neg': 0.055, 'neu': 0.891, 'pos': 0.054, 'compound': -0.2681}",-0.2681,neg
Kanchan Naithani,@kanchannaithani,2023-01-17T12:26:06.000Z,"Kanchan Naithani
@kanchannaithani
·
17 Jan","new video https://youtu.be/mKZkgiFI5pk
Joshimath's Narasimha and future Kedar temple and reasons for Joshimath disaster.
#joshimathcrisis
#JoshimathIsSinking #SaveJoshimath
6
15
59
1,944",📸 🙏,6,15,59,['https://pbs.twimg.com/media/FmrJImZacAAhwQ8?format=jpg&name=small'],https://twitter.com/kanchannaithani/status/1615324582315175942,PERSON,female,"{'neg': 0.177, 'neu': 0.823, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
Shobha Gairola,@Sobiftygairola,2023-01-20T18:14:16.000Z,"Shobha Gairola
@SabiftyGairola
·
go tow","The people of the mountain are simple, everyone tolerates their sorrows and narrates by singing songs, if such a situation had happened in any other state, the thrones of the corrupt leaders and officials sitting in power would have been shaken.
#Uttarakhand_mange_land_law
#Joshimathcrisis #JoshimathIsSinking
1
1
66",,,1,1,[],https://twitter.com/Sobiftygairola/status/1616499364259827713,PERSON,female,"{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4404}",-0.4404,neg
Shreyoshi Guha,@ShreyoshiGuha,2023-01-20T09:14:54.000Z,"Shreyoshi Guha
@Shreyoshiguha
·
20","A New #Joshimath to be set up on feedback from Locals

#JoshimathCrisis #JoshimathIsSinking
#JoshimathSubsidence #Uttrakhand #climateChange #landSubsidence #JoshimathIsSinking
pixstory.com
A New Joshimath to be set up on feedback from Locals
As the conditions at Uttarakhand’s Joshimath have been just deteriorating with reports of 849 buildings of developing cracks and land being subsided. The Chief Minister of Uttarakhand, Pushkar Singh...
36",,,,,[],https://twitter.com/ShreyoshiGuha/status/1616363629091360771,PERSON,female,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0,neutral
