,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL
371,371,One world news,@Oneworldnews_,2023-01-12T12:10:28.000Z,"One world news
@oneworldnews_
,
Jan 12","Joshimath History: Where Mother Parvati did penance for Shiva, today that land is in danger!
https://www.oneworldnews.com/joshimath-history/…
#Joshimath #JoshimathIsSinking #joshimathsinking #JoshimathLandslide #JoshimathDemolition #JoshimathSubsidence #oneworldnews
english.oneworldnews.com
Joshimath History: Where Mother Parvati did penance for Shiva, today that land is in danger!
Joshimath History - It starts from Tapovan, about 15 kms away from Joshimath. Let us tell you that half of the tunnel work has been completed, but the work has been stopped as soon as the news of cracks is received.
59",,,,,['https://pbs.twimg.com/card_img/1616155319679213568/hX7amF0J?format=jpg&name=small'],https://twitter.com/Oneworldnews_/status/1613508709581467648
372,372,ABP News,@ABPNews,2023-01-12T07:24:37.000Z,"abp news
@abpnews
,
12 Jan","Late night in Joshimath, people took to the streets and protested, making serious allegations against the administration.

#Joshimath #JoshimathSinking #PushkarSinghDhami
abplive.com
Afraid of rain! 'First inspected the cracks of the city, then night stay in Joshimath itself, CM asked the officials...
Joshimath Sinking: In Joshimath late night people took to the streets and protested. People allege that creaking buildings are being demolished like thieves.
13
2,428",,,,13,['https://pbs.twimg.com/card_img/1615986434275524610/M6a3m_s7?format=jpg&name=small'],https://twitter.com/ABPNews/status/1613436773857910785
373,373,Samvaad365,@samvaad365,2023-01-12T10:47:18.000Z,"chat365
@dialogue365
,
12 Jan","Union Minister Ajay Bhatt said on Joshimath – Central and state government completely serious
https://youtu.be/MEdEKNaaaXI
#JOSHIMATH #LANDSLIDE #TUNNEL #CONSTRUCTION #viral #chamoli #ajaybhatt #joshimathsinking #news #NewsUpdate
@PTI_News
youtube.com
Union Minister Ajay Bhatt said on Joshimath – the central and state government...
Samvad365: Your voice is our initiative... Samvad365 is the best online Hindi news channel of Uttarakhand.Samvad365 news channel Uttarakhand, country, foreign, cultural politics,...
58",,,,,['https://pbs.twimg.com/card_img/1616242772960215040/CMvZocWE?format=jpg&name=240x240'],https://twitter.com/samvaad365/status/1613487781690638336
374,374,ANM News,@AnmNews,2023-01-12T11:49:24.000Z,"ANM News
@AnmNews
,
Jan 12","https://anmnews.in/Home/GetNewsDetails?p=187756… Joshimath: Prepared for any situation, claims disaster management
#joshimath #joshimathsinking #TrendingNews #TRENDINGNEWSTODAY #Banglanews #BengaliNews #BengaliNews #samachar #BreakingNews #newsupdates #dailynews #dailynewsupdate #WestBengal
anmnews.in
Joshimath: Ready for any situation, claims disaster management
Joshimath: Ready for any situation, claims disaster management
25",,,,,[],https://twitter.com/AnmNews/status/1613503406391595014
375,375,Oneindia Hindi,@oneindiaHindi,2023-01-12T14:17:30.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 12","ISRO's satellite pictures revealed which major danger in Joshimath?

https://www.oneindia.com/videos/isros-satellite-pictures-revealed-which-major-danger-in-joshimath-3584874.html…

#JoshimathSinking #JoshimathSubsidence
hindi.oneindia.com
ISRO's satellite pictures revealed which major danger in Joshimath? - Oneindia Hindi
Joshimath is surrounded by possibilities of a big crisis. Joshimath House Cracks (Joshimath Subsidence) (Joshi...
52",,,,,[],https://twitter.com/oneindiaHindi/status/1613540679149584386
376,376,Oneindia Hindi,@oneindiaHindi,2023-01-12T11:29:11.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 12","What did Army Chief Manoj Pandey say on the loss suffered by the army in Joshimath?

https://www.oneindia.com/videos/joshimath-sinking-what-did-army-chief-manoj-pande-say-on-crisis-3584460.html…

#joshimathcrisis #joshimathsinking
hindi.oneindia.com
What did Army Chief Manoj Pandey say on the loss suffered by the army in Joshimath? - Oneindia Hindi
Tawang Crisis: Army Chief Manoj Pandey told in a press conference on Thursday that the situation in Joshimath is being monitored. The army has suffered some losses. Help is also being provided to the general public.
39",,,,,[],https://twitter.com/oneindiaHindi/status/1613498319296421893
377,377,News18 Hindi,@HindiNews18,2023-01-12T01:33:40.000Z,"News18 Hindi
@HindiNews18
,
Jan 12","Joshimath Sinking Crisis Live: Joshimath is sinking two and a half inches annually, IIRS scientists released report, CM Dhami took stock

#JoshimathSinking
hindi.news18.com
Joshimath Crisis Live: Two hotels being demolished in Joshimath, announcement being made to vacate the place
Joshimath Sinking Live Updates: Due to land subsidence in Joshimath, the work of demolishing two hotels - seven-storey 'Malari Inn' and five-storey 'Mount View' was to begin tomorrow, but the local people and hotel owners...
123",,,,,['https://pbs.twimg.com/card_img/1615955029554233345/H_JBFMq2?format=jpg&name=small'],https://twitter.com/HindiNews18/status/1613348453454843906
378,378,Oneindia Hindi,@oneindiaHindi,2023-01-12T12:40:50.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 12","Joshimath Sinking: Army Chief Manoj Pandey told the loss, know the latest update

https://www.oneindia.com/videos/joshimath-sinking-dhami-govt-announced-initial-package-of-45-crore-latest-update-3584666.html…

#joshimathcrisis #joshimathsinking
hindi.oneindia.com
Joshimath Sinking: Army Chief Manoj Pandey told about the loss, know the latest updates - Oneindia
Joshimath Sinking: The effect of ongoing subsidence in Joshimath is visible on many buildings. The state government (Dhami Government) is running the relief work. The state government has given an initial amount of Rs 45 crore.
55",,,,,[],https://twitter.com/oneindiaHindi/status/1613516351095832578
379,379,Oneindia Hindi,@oneindiaHindi,2023-01-12T09:04:05.000Z,"Oneindia Hindi
@oneindiaHindi
,
Jan 12","Joshimath Sinking: Cracks in army buildings are not worrying, Army Chief said - Auli can also be sent to soldiers
hindi.oneindia.com
Joshimath Sinking: Cracks in army buildings are not worrying, Army Chief said- Auli can also be sent...
Joshimath Sinking is becoming the keyword of horror pictures. On cracks in army buildings, top military officer and Army Chief General Manoj Pandey said, ""Cracks in buildings are not much to worry about.""
57",,,,,['https://pbs.twimg.com/card_img/1616365074452709377/cWVTu1QW?format=jpg&name=small'],https://twitter.com/oneindiaHindi/status/1613461803085991936
380,380,ANM News,@AnmNews,2023-01-12T07:53:45.000Z,"ANM News
@AnmNews
,
Jan 12","https://anmnews.in/Home/GetNewsDetails?p=187580…
#joshimath #joshimathsinking #indianarmy #manojpandey #TrendingNews #TRENDINGNEWSTODAY #Banglanews #BengaliNews #BengaliNews #samachar #BreakingNews #newsupdates #dailynews #dailynewsupdate
anmnews.in
Army General commented on the situation in Joshimath
Army General commented on the situation in Joshimath
31",,,,,[],https://twitter.com/AnmNews/status/1613444106050768896
381,381,Organiser Weekly,@eOrganiser,2023-01-13T13:23:41.000Z,"Organizer Weekly
@eOrganizer
,
Jan 13","ISRO releases images: Joshimath sank 5.4 cm in 12 days, entire town may sink

https://organiser.org/2023/01/13/104378/bharat/in-12-days-joshimath-sank-5-4-cm-reveals-isros-report/…
@isro
 #joshimathsinking
organizer.org
In 12 days, Joshimath sank 5.4 cm, reveals ISRO's report
The National Remote Sensing Center (NRSC) of the Indian Space Research Organization (ISRO) has released satellite images of Joshimath, Uttarakhand and a
1
14
24
1,446",,1.0,14.0,24,['https://pbs.twimg.com/card_img/1613828998337003524/r4lsd48w?format=jpg&name=small'],https://twitter.com/eOrganiser/status/1613889524526092289
382,382,The Times Of India,@timesofindia,2023-01-13T02:42:57.000Z,"The Times Of India
@timesofindia
,
Jan 13","Entire #Joshimath may sink, shows ISRO report

The satellite images show that the Joshimath-Auli road is also going to collapse due to the land subsidence.

#JoshimathSinking

http://toi.in/kc_N-Y23/a24gk
4
63
135
31.2K",,4.0,63.0,135,"['https://pbs.twimg.com/media/FmUdKd-aEAIdCUe?format=jpg&name=small', 'https://pbs.twimg.com/media/FmUdNwPagAI-1mF?format=png&name=360x360', 'https://pbs.twimg.com/media/FmUdQR6akAAV9b4?format=png&name=360x360']",https://twitter.com/timesofindia/status/1613728277348376576
383,383,Dr. R.M. Joshi,@rmjoshi_,2023-01-13T13:07:42.000Z,"Dr. R.M. Joshi
@rmjoshi_
,
Jan 13","#joshimathsinking The blessing in disguise is that now few people will restrain themselves from buying land here (and elsewhere in Uttarakhand).
May be temporary, but it will affect the real state.
Which is good for UK.
1
4
235",,,1.0,4,[],https://twitter.com/rmjoshi_/status/1613885498996711424
384,384,Neha Mehta,@IamNehaMehta,2023-01-13T04:59:31.000Z,"Neha Mehta
@iamnehmehta
,
13 Jan","#JoshimathDemolition
Uttarakhand govt starts razing 2 big hotels which sets the stage for the first demolition in #Joshimath

#JoshimathEmergency #joshimathsinking #JoshimathSubsidence
5
417",,,,5,['https://pbs.twimg.com/media/FmU8kg4aYAYrNtz?format=jpg&name=small'],https://twitter.com/IamNehaMehta/status/1613762643025866752
385,385,TIMES18,@TIMES18News,2023-01-13T19:41:57.000Z,"Times18
@TIMES18News
,
Jan 14","What do you think #JoshimathKarisis is a human made disaster? ,

what your thoughts comment below

#joshimath
#joshimathsinking
1
3
562",👇,,1.0,3,['https://pbs.twimg.com/ext_tw_video_thumb/1613984628800655360/pu/img/f52x6J96P-K66mIz.jpg'],https://twitter.com/TIMES18News/status/1613984716356739073
386,386,Square Insurance Brokers Pvt. Ltd,@sibpl_gic,2023-01-13T15:53:36.000Z,"Square Insurance Brokers Pvt. Ltd
@sibpl_gic
,
Jan 13","“May this Makar Sankranti bring in new hopes and a fruitful harvest for you? Happy Makar Sankranti
#squareinsurance #squareinsurance_team #makarsankranti #makarsankranti2023 #makarsankrantispecial #ShrutiHaasan #joshimathsinking
1
2
1,226",,1.0,,2,['https://pbs.twimg.com/media/FmXSN0laAAAlbBn?format=jpg&name=small'],https://twitter.com/sibpl_gic/status/1613927249690132480
387,387,Nitin Mehta,@AdvNitinMehta,2023-01-13T18:33:16.000Z,"Nitin Mehta
@AdvNitinMehta
,
Jan 14","Expenses which will occur in the process of rehabilitation of the residents of Joshimath should bear by the allowances of the MLAs and MPs of Uttrakhand, why from the affected people?
#joshimathcrisis
#joshimathsinking
#JoshimathDemolition
#NarendraModiji
#PushkarSinghDhami
81",,,,,['https://pbs.twimg.com/media/FmX20a9aYAAr9er?format=jpg&name=small'],https://twitter.com/AdvNitinMehta/status/1613967434020421652
388,388,Breaking News From India. In Tweets.,@NewsInTweetsIn,2023-01-13T03:02:11.000Z,"Breaking News From India. In Tweets.
@NewsInTweetsIn
,
Jan 13
automated","The Times Of India: #Joshimath land subsidence: Demolition team arrives at Hotel #MalariInn

#JoshimathSinking

#NewsInTweets #NewsInTweetsIn #BreakingNews #BreakingNewsIndia #NewsInTweetsIndia #timesofindia
1:26
3,239 views
From
The Times Of India
86",,,,,[],https://twitter.com/NewsInTweetsIn/status/1613733118816518144
389,389,Odisha Bhaskar,@odishabhaskar,2023-01-13T05:25:55.000Z,"Odisha Bhaskar
@odishabhaskar
,
13 Jan","#Uttarakhand's #Joshimath rapidly sunk 5.4 cm in only 12 days; show Indian Space Research Organization (#ISRO) #SatelliteImagery

#Joshimath #JoshimathIsSinking #joshimathsinking #JoshimathSubsidence #JoshimathLandslide #JoshimathEmergency
1
227",,1.0,,,['https://pbs.twimg.com/media/FmVCm_kaMAAQbvc?format=png&name=small'],https://twitter.com/odishabhaskar/status/1613769290255302656
390,390,IANS,@ians_india,2023-01-13T11:52:36.000Z,"IANS
@ians_india
,
Jan 13","#जैज़ज़ज़ज़ज़ज:

𝐎𝐀𝐓𝐄𝐗𝐑𝐓𝐒

#JoshimathCrisis #JoshimathSinking
IANS
@ians_india
,
Jan 13
#जैज़ज़ज़ज़ज़ज़ज:

𝐃𝐎𝐎𝐌𝐃𝐃𝐀𝐀𝐀𝐀𝐀

#JoshimathCrisis #JoshimathSinking twitter.com/ians_india/sta…
1
380",,,,1,"['https://pbs.twimg.com/media/FmWbD5AaYAAYzzv?format=jpg&name=small', 'https://pbs.twimg.com/profile_images/1503372015369027589/z-GdT83V_mini.jpg', 'https://pbs.twimg.com/media/FmWa5tMaEAAvLU5?format=jpg&name=240x240']",https://twitter.com/ians_india/status/1613866598955356160
391,391,Ananya,@Anni19818187,2023-01-13T06:27:26.000Z,"Unique
@Anni19818187
,
13 Jan","More and more strength to people of joshimath..It's completely unimaginable for us and so so painful leaving a place you spent your whole life..to establish a place where you have invested emotionally, financially, physically...that small sweet memories. #joshimathsinking
1
56",🌼 🌼,,,1,[],https://twitter.com/Anni19818187/status/1613784772010209280
392,392,Raza leo,@Razaleo5,2023-01-13T14:45:26.000Z,"Raza leo
@Razaleo5
,
Jan 13","Love for godi media #joshimathsinking
@anjanaomkashyap
 @sudhirchaudhary
 @sardesairajdeep
Rakesh Nath
@raakeshnath
,
Jan 12
Come on, they have come here (Joshimath) too, so called Godi Media! If you were troubling, uncle abused you forcefully! #Save_Joshimath
@vinodkapri @Rameshbhimtal @sakshijoshii @abhisar_sharma @ppbajpai @ajitanjum @ravishndtv @sardesairajdeep @NationalDastak @RahulGandhi @SatyaHindi @BBHCindi
1
77",,,,1,"['https://pbs.twimg.com/profile_images/1612829341775454208/y4iJ0Q01_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613561218954067969/pu/img/X6fivl83uEZuWoxM.jpg']",https://twitter.com/Razaleo5/status/1613910096320540675
393,393,Danish,@_danydoc29,2023-01-13T20:13:12.000Z,"Danish
@_danydoc29
,
Jan 14","BJP govt. Didn't do anything for #Joshimath
People lost their houses, livelihood.. dreams shattered!
All this coz ""no one cares"" whether poor people live or die.
You keep discussing Hindu Muslim while everyone dies.
Shame on #GodiMedia #BJP

#joshimathsinking #BJPFailsIndia
Puneet Kumar Singh
@puneesinghlive
,
Jan 13
Governments do not have money for the suffering people like Joshimath in this country, if the government is to be brought down somewhere, the money of the whole world will be collected immediately!

this is heartbreaking

https://twitter.com/i/spaces/1jMJgLlWdDkxL…
Show this thread
0:21
155.1K views
1
150",💔,,,1,['https://pbs.twimg.com/profile_images/1264204595800297476/k3UAWhZk_mini.jpg'],https://twitter.com/_danydoc29/status/1613992582278963200
394,394,Abdus Samad PM,@Abdussamad_PM,2023-01-13T16:23:59.000Z,"Abdul Samad PM
@Abdussamad_PM
,
Jan 13","In this winter people are worried. See how and why?

#joshimath #joshimathsinking
Puneet Kumar Singh
@puneesinghlive
,
Jan 12
Look at Joshimath, where will it go in winter, those who do not understand the pain of Haldwani, will the contractors of Hindutva understand the pain of Joshimath?
 https://twitter.com/i/spaces/1jMJgLlWdDkxL…
1
83",,,,1,"['https://pbs.twimg.com/profile_images/1264204595800297476/k3UAWhZk_mini.jpg', 'https://pbs.twimg.com/ext_tw_video_thumb/1613344574084206592/pu/img/Uw_71BIcxcoo9uFC.jpg']",https://twitter.com/Abdussamad_PM/status/1613934898829557761
395,395,Pradeep Rawat,@ThePradeepRawat,2023-01-13T14:55:11.000Z,"Pradeep Rawat
@ThePradeepRawat
,
Jan 13","#JoshiMathSinking
Right now the focus should be saving Joshi Math and fixing the problems and causes which are responsible!
Requesting everyone to Support #SaveJoshiMath
@PMOIndia

@ndtv

@aajtak

@Xpress_edex

@fpjindia

weather.com
ISRO Images, Reports Show How Entire Joshimath is at the Brink of Collapse | weather.com
As per the report, between December 27, 2022, and January 8, 2023, the intensity of land subsidence sped up, and the town sank rapidly by 5.4 cm in just 12 days! - Articles from The Weather Channel |...
1
19
38
2,121",,1.0,19.0,38,['https://pbs.twimg.com/card_img/1616354916448206853/Vt5G1oue?format=jpg&name=240x240'],https://twitter.com/ThePradeepRawat/status/1613912548759449602
396,396,SHALINI MALIK KHAN,@ShaliniiMK,2023-01-13T18:45:29.000Z,"Shalini Malik Khan
@politeregulator
,
14 Jan","Such a sad phase for the residents of #Joshimath #joshimathsinking
Avi Dandiya
@avidandiya
,
Jan 13
We were suppose to build 100 #SmartCities isn't it can any body name 1, never mind let's watch #Joshimath sink first.
133",,,,,['https://pbs.twimg.com/profile_images/1548680160064438275/fyfqGqAr_mini.jpg'],https://twitter.com/ShaliniiMK/status/1613970506180624384
397,397,KeepItReal07,@Milanpurohit12,2023-01-13T06:19:50.000Z,"KeepItReal07
@Milanpurohit12
,
Jan 13","Prayers for Devbhoomi
Prayers for the people of Joshimath.
#joshimathsinking #joshimathcrisis
#Uttarakhand
23",🙏 🙏 💔,,,,[],https://twitter.com/Milanpurohit12/status/1613782856425410560
398,398,Simerjeet Singh,@simmsingh,2023-01-13T15:24:02.000Z,"Simerjeet Singh
@simmsingh
,
Jan 13","So it is happening. The mountains of #Uttrakhand are giving up now - paying the price of so called development and tourism.

#joshimathsinking #Joshimathcrisis #JoshimathIsSinking
1
68",,,,1,[],https://twitter.com/simmsingh/status/1613919810282491906
399,399,Nitish Bhardwaj,@Nitishbh28,2023-01-13T03:44:01.000Z,"Nitish Bhardwaj
@nitishbah28
,
13 Jan","Have seen the images and videos of the area, we stand along with the affected people. #joshimath #joshimathsinking
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
42",,,,,['https://pbs.twimg.com/profile_images/1559603903720656896/jt5DWJVy_mini.jpg'],https://twitter.com/Nitishbh28/status/1613743645064302593
400,400,NewsDrum,@thenewsdrum,2023-01-13T08:44:43.000Z,"NewsDrum
@thenewsdrum
,
Jan 13","Joshimath sank by 5.4 cm in just 12 days: ISRO report

#Joshimath #Uttarakhand #ISRO #JoshimathSinking
newsdrum.in
Joshimath sank by 5.4 cm in just 12 days: ISRO report
Satellite images of Uttarakhand's Joshimath released by the Indian Space Research Organization (ISRO) show that the Himalayan town sank at a rapid pace of 5.4 ...
1
1
96",,,1.0,1,[],https://twitter.com/thenewsdrum/status/1613819318650929153
