,UserName,Timestamp,Embedded_text,scores,sentiment_score,overall_sentiment
381,@gundoorja28,2023-01-13T05:52:18.000Z,"#Joshimath has already sank 5.4 cm in just few days and ISRO predicts more sinking. This is clearly a matter of negligence. Pragmatic solutions r required. May God save Joshimath. Hail Badri Vishal #Joshimathcrisis
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
6
96","{'neg': 0.048, 'neu': 0.696, 'pos': 0.256, 'compound': 0.9118}",0.9118,pos
382,@sevadalmys,2023-01-13T12:19:30.000Z,"Is there no one to question the double engine Government of the BJP?
Will the #SupremeCourt step in? Will the #CJI help those hapless people of #Joshimath?
ndtv.com
Exclusive: On Camera, 2 AM Drilling At 'Sinking' Joshimath Despite Ban
At Uttarakhand's ""sinking town"" of Joshimath, where more than 700 homes have developed cracks and residents are being moved to safety, banned drilling activity has resumed in the dead of night.
15
9
139","{'neg': 0.146, 'neu': 0.738, 'pos': 0.116, 'compound': -0.5448}",-0.5448,neg
383,@cfa_ind,2023-01-13T12:54:11.000Z,"As the saga of #Joshimath disaster unfolds, as a consequence of unheeded warnings, & 'development' without #safeguards, we are laying foundations for similar fate for the pristine & fragile #Nicobar with big infra projects in pipeline
@frontline_india
https://frontline.thehindu.com/environment/proposed-infrastructure-project-in-great-nicobar-island-a-mega-folly/article66349362.ece…
1
5
18
755","{'neg': 0.153, 'neu': 0.847, 'pos': 0.0, 'compound': -0.743}",-0.743,neg
384,@jithin164,2023-01-13T13:00:49.000Z,"Solidarity with #Joshimath
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
22","{'neg': 0.081, 'neu': 0.688, 'pos': 0.232, 'compound': 0.6908}",0.6908,pos
385,@timesofindia,2023-01-13T06:57:01.000Z,"All of #Joshimath may sink!

Satellite images released by #ISRO's National Remote Sensing Center presents a horrifying picture of the future of Joshimath. #joshimathsinking
timesofindia.indiatimes.com
What satellite images reveal: All of Joshimath may sink! , TOI Original - Times of India Videos
Satellite images released by ISRO's National Remote Sensing Center presents a horrifying picture of the future of Joshimath. All of Joshimath may sink! Satellite pictures also reveal that land...
3
1
8
4,167","{'neg': 0.11, 'neu': 0.86, 'pos': 0.03, 'compound': -0.7891}",-0.7891,neg
386,@romolabutalia,2023-01-13T14:52:13.000Z,"#Joshimath Deeply regrettable. Again plead sensitivity and intelligent journalism from #media.
@trilochanbhatt
 has been reporting from the area against all odds for ages. His humor remains.
@kumkumdasgupta
 @ravishndtv
 @hridayeshjoshi
 @vimlendu
 @nivedita_Him
 @ManshiAsher
Raju Sajwan
@rajusajwan
,
Jan 12
Joshimath has been made like Peepli Live, but the point of the issue is missing. If most of the reporters who reached Joshimath are talked about the ecology of the Himalayas, they will all get blank. watch this video now
https://youtube.com/watch?v=SmwiAPUC2m4&si=EnSIkaIECMiOmarE…
1
3
5
180","{'neg': 0.06, 'neu': 0.859, 'pos': 0.081, 'compound': -0.0507}",-0.0507,neg
387,@chiranjeevthak8,2023-01-13T16:23:46.000Z,"#joshimath

Indeed for sure............
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
22","{'neg': 0.081, 'neu': 0.73, 'pos': 0.189, 'compound': 0.5423}",0.5423,pos
388,@ReadSelectives,2023-01-13T12:41:46.000Z,"Joshimath sank 5.4cm in 12 days, ISRO releases satellite images
,
,
#Joshimath #Joshimathcrisis #joshimathsinking #Uttrakhand #devbhomi
readselective.com
Joshimath sank 5.4cm in 12 days, ISRO releases satellite images - Read Selective
The subsidence zone of Joshimath sank 5.4cm in 12 days between December 2020 and January 2023, while it recorded 9cm in seven months between April and November 2022. The National…
62","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
389,@the_hindu,2023-01-13T09:10:08.000Z,"According to images released by the National Remote Sensing Center of the Indian Space Research Organisation, #Uttarakhand's #Joshimath has witnessed a rapid subsidence of nearly 5.4 cm in the past 12 days.
thehindu.com
ISRO report says Joshimath sank by 5.4 cm in just 12 days
The land subsidence in Uttarkhand's Joshimath was nearly 9 cm in seven months between April-November 2022.
16
25
5,495","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
390,@boybiker48,2023-01-13T15:10:32.000Z,"Pray for #joshimath
Ravi Hindustani
@RaviPrjapat3
,
Jan 13
Replying to @chitraaum
For those who find the world of media fun and glamour, here is a picture from Joshimath today.
48","{'neg': 0.0, 'neu': 0.743, 'pos': 0.257, 'compound': 0.8402}",0.8402,pos
391,@SarojDe47232599,2023-01-13T15:51:46.000Z,"Soil is the basis of existence on earth. Let's show our responsibility. Let's #Savesoil.
@SadhguruJV
 #joshimath
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
34","{'neg': 0.065, 'neu': 0.781, 'pos': 0.153, 'compound': 0.5423}",0.5423,pos
392,@CNBCTV18News,2023-01-13T05:20:57.000Z,"#JoshimathIsSinking | As per the Indian Space Research Organization (
@isro
), #Joshimath sank 5.4 cm in the 12 days from December 27, 2022, to January 8, 2023.
@ayushiag
 with more details. , #JoshimathSubsidence
cnbctv18.com
Joshimath sank 5.4cm in 2 weeks. See satellite images released by ISRO
In the latest development of the crisis, the Indian Space Research Organization (ISRO) is reporting that Joshimath sank 5.4 cm in the 12 days from December 27, 2022 to January 8.
4
1,689","{'neg': 0.052, 'neu': 0.948, 'pos': 0.0, 'compound': -0.6249}",-0.6249,neg
393,@ibra_sand,2023-01-13T08:41:37.000Z,"So unfortunate. My heart is with the citizens of #Joshimath
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
24","{'neg': 0.125, 'neu': 0.712, 'pos': 0.163, 'compound': 0.0534}",0.0534,pos
394,@rinwamahesh09,2023-01-13T09:08:17.000Z,"""The Locals In #Joshimath Blame The Nearby Tapovan Project Of The National Thermal Power Corporation Or NTPC, Saying It Has AGGRAVATED The Situation.""
LONG TERM Solutions SUPPORTIVE Of Economic, Ecological & Spiritual Aspirations Is The NEED OF THE HOUR For A SUSTAINABLE Planet.
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
24","{'neg': 0.107, 'neu': 0.742, 'pos': 0.151, 'compound': 0.2732}",0.2732,pos
395,@anusharma1963,2023-01-13T05:23:43.000Z,"#joshimath
We stand shoulder to shoulder with the affected community of Joshimath. Proceeding consciously on the path of rehabilitation and revival and learning to live harmoniously with nature is the only way out
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
42","{'neg': 0.069, 'neu': 0.779, 'pos': 0.152, 'compound': 0.7003}",0.7003,pos
396,@ptcnews,2023-01-13T12:29:30.000Z,"99 families shifted from Joshimath have been given Rs 1.5 Lakh ex-gratia

#Joshimath #CMDhami #exgratiatoaffectedfamilies #joshimathsinking #relieftoaffectedfamilies
ptcnews.tv
Joshimath sinking: CM Dhami gives Rs 1.5 lakh ex-gratia to affected families
Amid the worsening situation of Joshimath, Uttarakhand's Chief Minister stated that as of now 99 families have been affected and displaced
4
261","{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.6369}",-0.6369,neg
397,@drangshuman,2023-01-13T04:31:00.000Z,"#joshimath
Immediate relief is necessary, but long-term holistic planning is more important.
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
3","{'neg': 0.087, 'neu': 0.649, 'pos': 0.264, 'compound': 0.8569}",0.8569,pos
398,@gulf_news,2023-01-13T18:40:30.000Z,"#India: #ISRO report shows entire #Joshimath may sink

From Dec. 27, intensity of land subsidence increased and town sank by 5.4cm in 12 days
gulfnews.com
India: ISRO report shows entire Joshimath may sink
From Dec. 27, intensity of land subsidence increased and town sank by 5.4cm in 12 days
5
5
2,621","{'neg': 0.0, 'neu': 0.92, 'pos': 0.08, 'compound': 0.4939}",0.4939,pos
399,@State_Times,2023-01-13T16:22:23.000Z,"Affected families in #Joshimath to get 6-month waiver in power, water bills
web.statetimes.in
Affected families in Joshimath to get 6-month waiver in power, water bills
DEHRADUN: The Uttarakhand government on Friday decided to waive for six months electricity and water bills of families and individuals affected in the subsidence-hit Joshimath. It also decided to...
1
1
1
91","{'neg': 0.085, 'neu': 0.915, 'pos': 0.0, 'compound': -0.4215}",-0.4215,neg
400,@timesofindia,2023-01-13T06:03:28.000Z,"What satellite images reveal: All of #Joshimath may sink! https://timesofindia.indiatimes.com/videos/toi-original/what-satellite-images-reveal-all-of-joshimath-may-sink/videoshow/96955766.cms…

#JoshimathSinking
timesofindia.indiatimes.com
What satellite images reveal: All of Joshimath may sink! , TOI Original - Times of India Videos
Satellite images released by ISRO's National Remote Sensing Center presents a horrifying picture of the future of Joshimath. All of Joshimath may sink! Satellite pictures also reveal that land...
3
12
3,604","{'neg': 0.074, 'neu': 0.889, 'pos': 0.037, 'compound': -0.5067}",-0.5067,neg
401,@ZeeNewsEnglish,2023-01-13T18:12:09.000Z,"#DNA Exclusive: Analysis of #ISRO satellite report on #Joshimath land subsidence
zeenews.india.com
DNA Exclusive: Analysis of ISRO satellite report on Joshimath land subsidence
In today's DNA, Zee News' Rohit Ranjan analyzed the report and satellite images released by ISRO on Joshimath land subsidence.
1
10
1,904","{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.25}",0.25,pos
402,@the_hindu,2023-01-13T14:10:07.000Z,"According to images released by the National Remote Sensing Center of the #ISRO, #Joshimath has witnessed a rapid subsidence of nearly 5.4 cm in the past 12 days. The report stated that a subsidence of nearly 9 cm was recorded between April-November 2022.
thehindu.com
ISRO report says Joshimath sank by 5.4 cm in just 12 days
The land subsidence in Uttarkhand's Joshimath was nearly 9 cm in seven months between April-November 2022.
1
11
37
6,467","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
403,@GReportIndia,2023-01-13T10:35:20.000Z,"Uttarakhand's #Joshimath, a mountain village located at an elevation of 6,000 feet in the #Chamoli district, is 'sinking' due to the continued subsidence of the land in the area. #Joshimathcrisis #joshimathsinking #JoshimathEmergency #ISRO
groundreport.in
Joshimath Sinking: town sank 5.4 cm in last 12 days: ISRO report
Uttarakhand's Joshimath, a mountain village located at an elevation of 6,000 feet in the Chamoli district, is 'sinking' due to the continued subsidence of
96","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
404,@agk4444,2023-01-13T08:32:08.000Z,"NRSC studying in detail Joshimath sinking with satellite images (Ld)
#NRSC #Joshimath #Ld #socialnewsxyz
socialnews.xyz
NRSC studying in detail Joshimath sinking with satellite images (Ld)
Chennai/Dehradun, Jan 13 (SocialNews.XYZ) The National Remote Sensing Center (NRSC) is analyzing in detail the satellite images of the land subsidence at [...]
27","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
405,@TheOutFable,2023-01-13T07:45:05.000Z,"Subsidence zone of Joshimath to sink 5.4cm in 12 days between December 2022 and January 2023: ISRO

#isro #joshimath #news #treading
outfable.com
Subsidence zone of Joshimath to sink 5.4cm in 12 days between December 2022 and January 2023: ISRO
The Indian Space Research Organization's National Remote Sensing Center has released satellite images of Joshimath,...
61","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
406,@bsindia,2023-01-13T03:17:13.000Z,"In #Isro's preliminary report, satellite images, the entire town, including the Army's helipad and the Narasimha temple, has been marked as sensitive zone.

#Joshimath #Uttarakhand
business-standard.com
ISRO's preliminary report, satellite images show entire Joshimath may sink
The National Remote Sensing Center of Isro has released satellite images of Joshimath and a preliminary report on land subsidence which shows that the entire town may sink.
6
11
2,942","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
407,@dimribrijesh,2023-01-13T02:02:18.000Z,"This is actual cause of #Joshimath crisis, but no one going to talk about this..
@pushkardhami
 @narendramodi
 @nitin_gadkari
Brahmin!!
@nanakaufeku
,
Jan 13
Replying to @ChamoliDm, @pushkardhami and @ANI
https://twitter.com/PiramPrem/status/1613397335673016322?t=IJnl7YjZHUIRYsUyWDlK3g&s=19…
47","{'neg': 0.175, 'neu': 0.825, 'pos': 0.0, 'compound': -0.7126}",-0.7126,neg
408,@boomlive_in,2023-01-13T07:04:42.000Z,"The National Remote Sensing Center of #ISRO has released satellite images of #Joshimath in Uttarakhand showing rapid subsidence of the area. Between December 27, 2022 and January 8, 2023, the town sank 5.4 cm.

#NRSC
boomlive.in
Joshimath Sank 5cm In 12 Days: ISRO Releases Satellite Images | BOOM
Roads, buildings and over 700 houses have developed cracks in Joshimath prompting the authorities to declare it a disaster-prone zone.
1
1
527","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
409,@manoj2594,2023-01-13T11:06:22.000Z,"Hope we minimize the losses to maximum extent possible.
#joshimath
Sadhguru
@SadhguruJV
,
Jan 11
Our solidarity with #Joshimath as the community works towards mitigating impact of this humanitarian & ecological crisis. May we find long-term solutions supportive of economic, ecological & spiritual aspirations of the community. Blessings. -Sg https://ndtv.com/india-news/every-year-joshimath-and-neighbourhoood-sinks-by-2-5-inch-study-finds-3680887…
24","{'neg': 0.113, 'neu': 0.68, 'pos': 0.207, 'compound': 0.5719}",0.5719,pos
410,@businessupturn,2023-01-13T05:37:25.000Z,"Entire Joshimath may sink, ISRO report shows
#ISRO #Joshimath #Joshimathissinking #Nation
www.businessupturn.com
Entire Joshimath may sink, ISRO report shows
Preliminary findings, the entire town of Joshimath may sink, and the Army's helipad and the Narasimha temple are sensitive zones.
55","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,pos
