,Unnamed: 0.2,Unnamed: 0.1,Unnamed: 0,UserScreenName,UserName,Timestamp,Text,Embedded_text,Emojis,Comments,Likes,Retweets,Image link,Tweet URL,NER,gender
791,791,791,791,The India Review®,@TheIndiaReview,2023-01-14T00:37:09.000Z,"The India Review®
@TheIndiaReview
,
Jan 14","Joshimath Land Subsidence: Satellite Imagery and the role of Power agency
#Himalaya #LandSubsidence #Uttarakhand

https://theindiareview.com/news/regional/joshimath-land-subsidence-satellite-imagery-and-the-role-of-power-agency/…
1
20",,,1,,['https://pbs.twimg.com/media/FmZKHUJXgAQKZ7G?format=jpg&name=small'],https://twitter.com/TheIndiaReview/status/1614059008049938433,ORG,
792,792,792,792,WOW NEWS,@WOWNEWS14,2023-01-14T15:40:51.000Z,"WOW NEWS
@WOWNEWS14
,
Jan 14","Why is ISRO's report on Joshimath missing; Is the truth being hidden? This time NDMA has given this order
wownews.in
Why is ISRO's report on Joshimath missing; Is the truth being hidden? This time NDMA has given this...
39",,,,,['https://pbs.twimg.com/card_img/1614286443064475648/diVrR9PE?format=jpg&name=small'],https://twitter.com/WOWNEWS14/status/1614286429764427779,ORG,
793,793,793,793,Read Selective,@ReadSelectives,2023-01-14T11:18:39.000Z,"Read selective
@ReadSelectives
,
Jan 14","Joshimath Crisis Updates: Blamed for 'Role' in Sinking, NTPC Says 'Tunnel Not Passing Under Town'; Fresh Snow Adds to Woes Amid Evacuation
,
,
#Joshimathcrisis #NTPC #Uttrayan2023 #Uttrayan #Uttrakhand #joshimathsinking #Joshimath
readselective.com
Joshimath Crisis Updates: Blamed for 'Role' in Sinking, NTPC Says 'Tunnel Not Passing Under Town';...
Even as evacuations and demolitions are underway in the Himalayan town of Joshimath, a fresh spell of snowfall in Auli, around 10 km away, led to a sudden drop in…
1
1
122",,1.0,1,,['https://pbs.twimg.com/card_img/1614198789081907202/dHE_Yvp9?format=jpg&name=small'],https://twitter.com/ReadSelectives/status/1614220444395253760,,
794,794,794,794,DEE NEWS,@DEENEWS_IN,2023-01-14T19:19:20.000Z,"DEE NEWS
@DEENEWS_IN
,
Jan 15","Joshimath News: Rain and snow fall in disaster affected areas, people live by burning fire in winter.
deenews.in
Joshimath News: Rain and snow fall in disaster affected areas, people live by burning fire in...
34",,,,,['https://pbs.twimg.com/card_img/1614341414581669889/nT6G9wda?format=jpg&name=small'],https://twitter.com/DEENEWS_IN/status/1614341413398872064,ORG,
795,795,795,795,The Times Of India,@timesofindia,2023-01-14T17:25:03.000Z,"The Times Of India
@timesofindia
,
Jan 14","#joshimathsinking Updates: Heaters provided to relief camps, 38 more families evacuated 

#JoshimathIsSinking #Joshimath
timesofindia.indiatimes.com
Joshimath Sinking Updates: Govt-run bodies, experts told not to talk to media without permission -...
The National Disaster Management Authority (NDMA) and the Uttarakhand government have asked over a dozen government-run organisations and institutes
2
3
5
5,150",,2.0,3,5,['https://pbs.twimg.com/card_img/1614261417544404993/fzFQ6fZi?format=jpg&name=small'],https://twitter.com/timesofindia/status/1614312650711904257,ORG,
796,796,796,796,Peri,@bigblackeey,2023-01-14T13:32:50.000Z,"Perry
@bigblackeey
,
Jan 14","Joshimath crisis highlights cost to business of ignoring environmental imperatives
@moneycontrolcom
moneycontrol.com
Joshimath crisis highlights cost to business of ignoring environmental imperatives
As early as in the mid-seventies the Mishra committee's report had called for the banning of heavy construction work in the Joshimath area
68",,,,,['https://pbs.twimg.com/card_img/1616339414929530880/Fcc53Lyo?format=jpg&name=small'],https://twitter.com/bigblackeey/status/1614254214997479430,,
797,797,797,797,Boxy News,@Gaurav64569793,2023-01-14T01:22:24.000Z,"Boxy News
@Gaurav64569793
,
Jan 14","Fear and foreboding in Joshimath #world #todayNews #HindiNews
tatacab.com
Fear and foreboding in Joshimath #world #todayNews #HindiNews
8",,,,,['https://pbs.twimg.com/card_img/1614024132869373956/vy_-iO7Q?format=jpg&name=small'],https://twitter.com/Gaurav64569793/status/1614070392544534533,ORG,
798,798,798,798,DEE NEWS,@DEENEWS_IN,2023-01-14T15:50:19.000Z,"DEE NEWS
@DEENEWS_IN
,
Jan 14","Joshimath sinking: Joshimath likely to get Namami Ganga's support, Mete to submit report to ministry soon
deenews.in
Joshimath sinking: Joshimath likely to get Namami Ganga's support, Mete to submit report to...
15",,,,,['https://pbs.twimg.com/card_img/1614288817812275203/au7vgyYd?format=jpg&name=small'],https://twitter.com/DEENEWS_IN/status/1614288810975674369,ORG,
799,799,799,799,WNN7.com,@WNN7Com,2023-01-14T02:17:09.000Z,"WNN7.com
@WNN7Com
,
Jan 14
automated","The Times Of India: U'khand govt on Joshimath: Probing NTPC project role

https://wnn7.com/times-of-india/96976575-cms-2/…

#WNN7 #WNN7com #WorldNewsNuggest #BreakingNews
wnn7.com
U'khand govt on Joshimath: Probing NTPC project role | WNN7.com
Following an Uttarakhand cabinet meeting, chief secretary S S Sandhu said on Friday that ""eight institutes are studying the reasons behind land subsidence in Joshimath and the role of NTPC"".
14",,,,,['https://pbs.twimg.com/card_img/1611996411574292482/S_INa_8f?format=jpg&name=240x240'],https://twitter.com/WNN7Com/status/1614084172452167680,,
800,800,800,800,DEE NEWS,@DEENEWS_IN,2023-01-14T18:26:28.000Z,"DEE NEWS
@DEENEWS_IN
,
Jan 14","Demolition of Joshimath: Demolition of two multi-storied buildings of the hotel is underway, supervised by scientists and engineers
deenews.in
Demolition of Joshimath: Demolition of two multi-storied buildings of the hotel is underway,...
15",,,,,['https://pbs.twimg.com/card_img/1614328109087576064/CfYh3TNN?format=jpg&name=small'],https://twitter.com/DEENEWS_IN/status/1614328108018008064,ORG,
801,801,801,801,Mathrubhumi English,@mathrubhumieng,2023-01-14T16:14:06.000Z,"Mathrubhumi English
@mathrubhumieng
,
Jan 14","Joshimath: Govt-run bodies told not to talk to media, ISRO images on land subsidence 'withdrawn' https://english.mathrubhumi.com/news/india/joshimath-govt-run-bodies-told-not-to-talk -to-media-isro-images-on-land-subsidence-withdrawn-1.8220490… #Joshimath
english.mathrubhumi.com
Joshimath: Govt-run bodies told not to talk to media, ISRO images on land subsidence 'withdrawn'
Joshimath/Dehradun: Several state-run institutions including ISRO have been directed by the National Disaster Management Authority (NDMA) and the Uttarakhand government not to interact with media or...
1
1
291",,,1,1,['https://pbs.twimg.com/card_img/1614294799947018240/45bEcQb7?format=jpg&name=small'],https://twitter.com/mathrubhumieng/status/1614294798835519488,PERSON,
802,802,802,802,Ramaharitha Pusarla,@HarithaPusarla,2023-01-14T18:22:44.000Z,"Ramharita Pusarla
@haritpusarla
,
14 Jan","Land subsidence in Joshimath not linked to NTPC tunneling: Union govt.
myind.net
Land subsidence in Joshimath not linked to NTPC tunneling Union govt
The central government has refuted any correlations between the land subsidence in Uttarakhand's Joshimath and the National Thermal Power Corporation's (NTPC) 520 MW Tapovan Vishnugad hydropower...
1
56",,,,1,['https://pbs.twimg.com/card_img/1614327167076438019/KD372VjN?format=jpg&name=small'],https://twitter.com/HarithaPusarla/status/1614327167634268160,PERSON,
803,803,803,803,WOW NEWS,@WOWNEWS14,2023-01-14T15:37:35.000Z,"WOW NEWS
@WOWNEWS14
,
Jan 14","Bihar did not learn from Joshimath, the portal of disaster in the state is incomplete; Will not be able to contact anyone in emergency
wownews.in
Bihar did not learn from Joshimath, the portal of disaster in the state is incomplete; Will not be...
29",,,,,['https://pbs.twimg.com/card_img/1614285616576925698/ZV8Wv6gj?format=jpg&name=small'],https://twitter.com/WOWNEWS14/status/1614285606074421248,ORG,
804,804,804,804,Devdiscourse,@Dev_Discourse,2023-01-14T07:02:37.000Z,"Devdiscourse
@Dev_Discourse
,
Jan 14","Uttarakhand: Higher mountain ranges in Joshimath, Chamoli, Badrinath receives fresh snowfall
devdiscourse.com
Uttarakhand: Higher mountain ranges in Joshimath, Chamoli, Badrinath receives fresh snowfall |...
Higher mountain ranges in Joshimath including Chamoli district and the holy shrine of Badrinath in Chamoli district were covered in a blanket of snow received fresh snowfall.
1
160",,,1,,['https://pbs.twimg.com/card_img/1614156017297772544/JZni5Hs-?format=jpg&name=small'],https://twitter.com/Dev_Discourse/status/1614156010385539074,,
805,805,805,805,Hindustan Times,@htTweets,2023-01-14T17:55:59.000Z,"Hindustan Times
@htTweets
,
Jan 14","The Center has asked all government agencies and institutions involved in the rescue, relief and analysis works of the #Joshimath ground subsidence to refrain from sharing any details publicly, citing the possibility of ""confusion"" that it can lead to.
hindustantimes.com
Joshimath land cracks: Govt cautions experts over U'khand theories
The Center has asked all government agencies and institutions involved in the rescue, relief and analysis works of the Joshimath ground subsidence to refrain from sharing any details publicly, citing...
2
1
7
2,285",,2.0,1,7,['https://pbs.twimg.com/card_img/1614320439408603136/b8xhOqEE?format=jpg&name=small'],https://twitter.com/htTweets/status/1614320438188072960,ORG,
806,806,806,806,DEE NEWS,@DEENEWS_IN,2023-01-14T23:43:22.000Z,"DEE NEWS
@DEENEWS_IN
,
Jan 15","Joshimath: ISRO removed landslide photos on Uttarakhand minister's request, said – atmosphere of fear is being created
deenews.in
Joshimath: ISRO removed landslide photos on Uttarakhand minister's request, said – atmosphere of...
18",,,,,['https://pbs.twimg.com/card_img/1614407867116789761/PAhgzPwU?format=jpg&name=small'],https://twitter.com/DEENEWS_IN/status/1614407857092403200,ORG,
807,807,807,807,Dugdale Marketing G.,@DugdaleMG,2023-01-14T02:52:22.000Z,"Dugdale Marketing G.
@DugdaleMG
,
Jan 14","Best of BS Opinion: Beyond Joshimath, ChatGPT vs humans, and more
www.nwlocalremodeling.wordpress.com
Best of BS Opinion: Beyond Joshimath, ChatGPT vs humans, and more
(adsbygoogle = window.adsbygoogle || []).push({}); The subsidence at Joshimath has provoked a larger concern about the environment. Yet a published paper b…
19",,,,,['https://pbs.twimg.com/card_img/1612623931667582977/1W1FF5WE?format=jpg&name=240x240'],https://twitter.com/DugdaleMG/status/1614093035775705088,PERSON,
808,808,808,808,Alpes-Holidays,@AlpesHolidays,2023-01-14T01:32:28.000Z,"Alpes-Holidays
@AlpesHolidays
,
Jan 14","Joshimath: A Himalayan gateway in India's Uttarakhand state is sinking
www.alpes-holidays.com
Joshimath: A Himalayan gateway in India's Uttarakhand state is sinking
12",,,,,['https://pbs.twimg.com/card_img/1614062103937126403/NyGakoAo?format=jpg&name=small'],https://twitter.com/AlpesHolidays/status/1614072927447650304,ORG,
809,809,809,809,Sharma #Hindu #NotBJPHindu #Telugu #BrahminByBirth,@bramhasmiiii,2023-01-14T17:15:30.000Z,"sharma #hindu #notbjphindu #telugu #brahminbibirth
@bramhasmiiii
,
14 Jan","New IT Sale report will be ready blaming China, JoshiMath residents kids for jumping twice a day
mirror now
@MirrorNow
,
Jan 14
#ISRO has withdrawn its #Joshimath sinking report just a day after releasing it. The report said that Joshimath saw a rapid sinking of 5.4 cm in just 12 days.
2
4
244",,,2,4,"['https://pbs.twimg.com/profile_images/1597118246767194113/AeFHMHiK_mini.jpg', 'https://pbs.twimg.com/media/FmbWzRyX0AAYvgA.jpg']",https://twitter.com/bramhasmiiii/status/1614310248051019776,PERSON,female
810,810,810,810,Hindustan Times,@htTweets,2023-01-14T06:21:33.000Z,"Hindustan Times
@htTweets
,
Jan 14","The Centre has refuted suggestions that tunnelling associated with NTPC's 520 MW Tapovan Vishnugad Hydropower Project near #Joshimath town led to an aquifer burst that may have triggered #JoshimathLandSubsidence 

(
@jayashreenandi
 reports)
hindustantimes.com
Land subsidence in Joshimath not linked to NTPC tunnelling: Union govt
The construction work of 4x130MW Tapovan Vishnugad HEP was started in November 2006 by NTPC Ltd. The project included the construction of a concrete barrage at Tapovan (15km upstream of Joshimath...
3
4
6
2,660",,3.0,4,6,['https://pbs.twimg.com/card_img/1614145677961080833/WlPQ-r5j?format=jpg&name=small'],https://twitter.com/htTweets/status/1614145676652457985,ORG,
811,811,811,811,"Well, that's interesting tech!",@1nterestingTech,2023-01-14T08:40:09.000Z,"Well, that's interesting tech!
@1interestingTech
,
Jan 14","Update: ""Fears heighten as satellite images show Joshimath sinking, authorities toil to raze 'unsafe' hotel - PTI""
https://ptinews.com/news/national/fears-heightened-as-satellite-images-show-joshimath-sinking-authorities-toil-to-raze-unsafe-hotel/494044.html…
#news
#UNSDGs
#technology
ptinews.com
Fears heighten as satellite images show Joshimath sinking, authorities toil to raze 'unsafe' hotel
23",,,,,[],https://twitter.com/1nterestingTech/status/1614180558300381186,,
812,812,812,812,Jumla Buster,@FekuBuster,2023-01-14T16:06:02.000Z,"Jumla Buster
@FekuBuster
,
Jan 14","Great.

Now #ISRO has also become 'Anti National #UrbanNaxal'.
www.livemint.com
ISRO report on 'Joshimath land sinking' goes missing from govt website
ISRO's report, which was released yesterday, pointed out that the land in Joshimath sank 5.4 cm in just 12 days between 27 December and 8 January.
2
1
96",😂 😂 😂,,2,1,['https://pbs.twimg.com/card_img/1614182083269906433/HXo1NZtH?format=jpg&name=small'],https://twitter.com/FekuBuster/status/1614292767877877762,PERSON,
813,813,813,813,MNC,@Focus_SME,2023-01-14T09:46:50.000Z,"MNC
@Focus_SME
,
Jan 14","NDTV: After ISRO Shared Satellite Images Of Sinking Joshimath, A Gag Order.
ndtv.com
After Space Agency Shared Satelite Images Of ""Sinking"" Town, A Gag Order
The National Disaster Management Authority has barred government institutions from interacting with the media and sharing data on social media regarding ground subsidence in Joshimath.
3
12
1,810",🏹,,3,12,['https://pbs.twimg.com/card_img/1614167192152543233/3Nv25I4n?format=jpg&name=small'],https://twitter.com/Focus_SME/status/1614197338633015296,,
814,814,814,814,Ishant Mehta,@Ishantmehta8929,2023-01-14T01:55:21.000Z,"Ishant Mehta
@ishantmehta8929
,
Jan 14","Uttarakhand govt on Joshimath: Probing NTPC project role | India News – Times of India
ndtvnewsindia.com
Uttarakhand govt on Joshimath: Probing NTPC project role | India News - Times of India - NDTV News...
DEHRADUN: Following an Uttarakhand cabinet meeting, chief secretary S S Sandhu said on Friday that ""eight institutes are studying the reasons behind land
11",,,,,['https://pbs.twimg.com/card_img/1614029302445576192/mxazLyRr?format=jpg&name=small'],https://twitter.com/Ishantmehta8929/status/1614078685094576131,PERSON,male
815,815,815,815,MAITRA COMMODITIES,@maitracommodity,2023-01-14T03:11:11.000Z,"Mitra Commodities
@maitrakamoditya
,
14 Jan","Joshimath crisis: Some other places at risk of sinking in Indian Himalayas https://track.maitracommodities.com/0e4a5030 #nse #@maitracommodity #stocks #stockmarkets #update #maitracommodity #stocknews #maitracommodities #Maitra #morning #stockmarketcrash #follow
track.maitracommodities.com
Joshimath crisis: Some other places at risk of sinking in Indian Himalayas
A sinking Himalayan town is highlighting the dangers posed to the region and the fragile ecology of the mountain range disturbed by a proliferation of dams, roads and military sites near China border
24",,,,,['https://pbs.twimg.com/card_img/1614097781983006721/jP1Xn5Gg?format=jpg&name=240x240'],https://twitter.com/maitracommodity/status/1614097768808595457,ORG,
816,816,816,816,News18,@CNNnews18,2023-01-14T02:31:44.000Z,"News18
@CNNnews18
,
Jan 14","#Live: BJP-RJD war of words, RJD berates Ramcharitramanas; #Joshimath sinking: Town sank 5.4 cm in 12 days; and other top stories
News18
@CNNnews18
#Live: Top Stories
2
4
1,793",,,2,4,"['https://pbs.twimg.com/card_img/1616389221261971456/iRejO0Kg?format=jpg&name=orig', 'https://pbs.twimg.com/profile_images/1559788694709473280/j1s3zm5m_mini.jpg']",https://twitter.com/CNNnews18/status/1614087841067458565,,
817,817,817,817,SKK,@s_kandwal,2023-01-14T23:26:15.000Z,"Suk
@s_kandwal
,
15 Jan","ISRO playing into hands of government of India . #SaveJoshimath
m.rediff.com
ISRO removes sinking Joshimath images after gag order
The statements on Joshimath are creating confusion not only among affected residents but also among citizens of the country.
59",,,,,['https://pbs.twimg.com/card_img/1614309379859447812/Rw39N_wR?format=jpg&name=small'],https://twitter.com/s_kandwal/status/1614403551173681154,,
818,818,818,818,Ishant Mehta,@Ishantmehta8929,2023-01-14T01:40:01.000Z,"Ishant Mehta
@ishantmehta8929
,
Jan 14","Joshimath sinking: Amid evacuation, fresh snowfall in Auli adds to woes. India News – Times of India
ndtvnewsindia.com
Joshimath sinking: Amid evacuation, fresh snowfall in Auli adds to woes. India News - Times of...
DEHRADUN: Residents of Joshimath, reeling under the trauma of loss of their homes and livelihoods, are now faced with another problem. Amid evacuations
19",,,,,['https://pbs.twimg.com/card_img/1614048236594946051/nEM5gMf5?format=jpg&name=small'],https://twitter.com/Ishantmehta8929/status/1614074825944842240,PERSON,male
